value;idx;time
125,05271;1981;54
125,18;1981;55
125,032036;1981;56
125,08373;1981;57
124,937126;1981;58
125,18;1981;59
125,09;1982;0
0,109;1982;1
0,0;1982;2
0,0;1982;3
0,0;1982;4
0,0;1982;5
0,0;1982;6
0,0;1982;7
0,024644408;1982;8
0,0;1982;9
125,825424;1982;10
120,511696;1982;11
120,16457;1982;12
120,1605;1982;13
120,233215;1982;14
120,233215;1982;15
120,25848;1982;16
120,18;1982;17
120,13187;1982;18
129,31511;1982;19
129,95322;1982;20
130,04678;1982;21
130,04492;1982;22
129,91118;1982;23
129,8044;1982;24
130,0905;1982;25
129,92136;1982;26
130,18085;1982;27
130,05017;1982;28
140,01323;1982;29
139,81287;1982;30
139,80151;1982;31
139,77187;1982;32
139,84;1982;33
139,78203;1982;34
139,82355;1982;35
139,66;1982;36
139,8817;1982;37
139,66;1982;38
130,27475;1982;39
130,35745;1982;40
130,10762;1982;41
130,09322;1982;42
130,03221;1982;43
129,91356;1982;44
130,08;1982;45
129,93628;1982;46
130,15561;1982;47
130,07422;1982;48
125,164406;1982;49
125,10985;1982;50
125,13033;1982;51
125,20474;1982;52
125,08796;1982;53
125,12339;1982;54
125,21288;1982;55
125,07932;1982;56
125,12644;1982;57
125,05288;1982;58
125,16;1982;59
125,06;1983;0
0,11157626;1983;1
0,0;1983;2
0,0;1983;3
0,0;1983;4
0,0;1983;5
0,0;1983;6
0,0;1983;7
0,0;1983;8
0,0;1983;9
125,72305;1983;10
120,56542;1983;11
120,28967;1983;12
120,02237;1983;13
120,15017;1983;14
120,20865;1983;15
120,20865;1983;16
120,23152;1983;17
120,11951;1983;18
129,19475;1983;19
130,1405;1983;20
129,98187;1983;21
129,99492;1983;22
129,81323;1983;23
130,27019;1983;24
130,1905;1983;25
130,09016;1983;26
130,03526;1983;27
129,9705;1983;28
140,13;1983;29
139,88982;1983;30
139,94202;1983;31
139,88864;1983;32
139,85135;1983;33
139,63712;1983;34
139,8556;1983;35
139,77187;1983;36
139,87593;1983;37
139,75288;1983;38
130,26154;1983;39
130,33932;1983;40
130,27592;1983;41
130,12119;1983;42
129,98596;1983;43
129,91;1983;44
129,92406;1983;45
129,95392;1983;46
129,9724;1983;47
129,85254;1983;48
125,33119;1983;49
125,382744;1983;50
125,022385;1983;51
125,28966;1983;52
124,95728;1983;53
125,04949;1983;54
125,20153;1983;55
125,14306;1983;56
125,027115;1983;57
124,92356;1983;58
125,27;1983;59
125,19;1984;0
0,10140675;1984;1
0,0;1984;2
0,0;1984;3
0,0;1984;4
0,0;1984;5
0,0;1984;6
0,0;1984;7
0,0;1984;8
0,0;1984;9
125,80865;1984;10
120,43712;1984;11
120,37832;1984;12
120,3;1984;13
120,26881;1984;14
120,36;1984;15
120,17933;1984;16
120,25526;1984;17
120,3317;1984;18
129,43645;1984;19
129,97594;1984;20
129,79898;1984;21
129,93102;1984;22
130,42525;1984;23
130,01253;1984;24
130,15202;1984;25
130,03017;1984;26
129,8444;1984;27
129,90984;1984;28
140,11;1984;29
139,92305;1984;30
139,78185;1984;31
139,92441;1984;32
139,78372;1984;33
139,65848;1984;34
139,74542;1984;35
139,59407;1984;36
140,02237;1984;37
139,57526;1984;38
130,11084;1984;39
130,2183;1984;40
130,06018;1984;41
129,92102;1984;42
129,95862;1984;43
130,04169;1984;44
130,03017;1984;45
130,02235;1984;46
130,16508;1984;47
129,92506;1984;48
125,47202;1984;49
125,37086;1984;50
124,956955;1984;51
125,31492;1984;52
125,10068;1984;53
125,12949;1984;54
125,00307;1984;55
125,30966;1984;56
125,14442;1984;57
125,02069;1984;58
125,27;1984;59
125,26;1985;0
0,12784748;1985;1
0,0;1985;2
0,0;1985;3
0,0;1985;4
0,0;1985;5
0,0;1985;6
0,0;1985;7
0,0;1985;8
0,0;1985;9
125,6983;1985;10
120,68204;1985;11
120,40051;1985;12
120,261185;1985;13
120,19508;1985;14
120,33661;1985;15
120,0783;1985;16
120,35627;1985;17
120,1378;1985;18
129,11237;1985;19
130,02881;1985;20
130,13;1985;21
130,09831;1985;22
130,0678;1985;23
130,15541;1985;24
129,89694;1985;25
129,86746;1985;26
129,91866;1985;27
129,99966;1985;28
139,93932;1985;29
139,92236;1985;30
139,99135;1985;31
139,80305;1985;32
139,8327;1985;33
139,68608;1985;34
139,77644;1985;35
139,63;1985;36
139,79762;1985;37
139,71712;1985;38
130,44034;1985;39
130,17458;1985;40
130,38153;1985;41
130,28696;1985;42
129,77611;1985;43
130,10204;1985;44
130,2344;1985;45
130,05931;1985;46
130,06323;1985;47
129,87915;1985;48
125,48;1985;49
125,24507;1985;50
125,180664;1985;51
125,02237;1985;52
125,329124;1985;53
125,12339;1985;54
125,00307;1985;55
124,95611;1985;56
125,16;1985;57
124,87322;1985;58
125,06;1985;59
124,98;1986;0
0,133;1986;1
0,0;1986;2
0,0;1986;3
0,0;1986;4
0,0;1986;5
0,0;1986;6
0,0;1986;7
0,0;1986;8
0,0;1986;9
125,758644;1986;10
120,565765;1986;11
120,30322;1986;12
120,0605;1986;13
120,17475;1986;14
119,85542;1986;15
120,02305;1986;16
120,32881;1986;17
120,16984;1986;18
129,36644;1986;19
129,93915;1986;20
129,92339;1986;21
129,96915;1986;22
129,85898;1986;23
129,94814;1986;24
130,0476;1986;25
130,35628;1986;26
129,97015;1986;27
129,77017;1986;28
140,07661;1986;29
140,05966;1986;30
139,87933;1986;31
139,82423;1986;32
139,79762;1986;33
139,69406;1986;34
139,88187;1986;35
139,7;1986;36
139,87323;1986;37
139,66371;1986;38
129,94;1986;39
130,07932;1986;40
130,00983;1986;41
129,94847;1986;42
129,99068;1986;43
129,72372;1986;44
129,9488;1986;45
130,25069;1986;46
130,06729;1986;47
130,00795;1986;48
125,394226;1986;49
125,18914;1986;50
124,86762;1986;51
125,16203;1986;52
125,12709;1986;53
125,04899;1986;54
124,93459;1986;55
125,16;1986;56
125,049324;1986;57
125,032875;1986;58
125,1;1986;59
125,11;1987;0
0,17398302;1987;1
0,0;1987;2
0,0;1987;3
0,0;1987;4
0,0;1987;5
0,0;1987;6
0,0;1987;7
0,0;1987;8
0,0;1987;9
125,79967;1987;10
120,59915;1987;11
120,33238;1987;12
120,11796;1987;13
120,19119;1987;14
120,14305;1987;15
120,23085;1987;16
120,33898;1987;17
120,067635;1987;18
129,2217;1987;19
130,11916;1987;20
129,64424;1987;21
129,93016;1987;22
130,06593;1987;23
130,04373;1987;24
129,9739;1987;25
129,69136;1987;26
130,11034;1987;27
130,1488;1987;28
139,78915;1987;29
139,94339;1987;30
140,12782;1987;31
139,7422;1987;32
139,83102;1987;33
139,6805;1987;34
139,92711;1987;35
139,61374;1987;36
139,78508;1987;37
139,76;1987;38
130,22154;1987;39
130,14763;1987;40
130,01593;1987;41
130,08203;1987;42
130,02;1987;43
129,92847;1987;44
129,90982;1987;45
129,84;1987;46
130,00374;1987;47
129,63422;1987;48
125,41018;1987;49
125,15696;1987;50
125,19629;1987;51
125,15797;1987;52
125,09679;1987;53
124,99831;1987;54
125,24693;1987;55
125,226944;1987;56
124,934235;1987;57
124,959656;1987;58
125,08;1987;59
125,08;1988;0
0,09340675;1988;1
0,0;1988;2
0,0;1988;3
0,0;1988;4
0,0;1988;5
0,0;1988;6
0,0;1988;7
0,0;1988;8
0,0;1988;9
125,90967;1988;10
120,57915;1988;11
120,14864;1988;12
120,33932;1988;13
120,22051;1988;14
120,264915;1988;15
120,324745;1988;16
120,2917;1988;17
120,048134;1988;18
129,63222;1988;19
129,98476;1988;20
129,95526;1988;21
130,00847;1988;22
129,9871;1988;23
129,8344;1988;24
129,84914;1988;25
130,091;1988;26
130,15695;1988;27
130,07814;1988;28
139,73576;1988;29
139,83948;1988;30
139,83932;1988;31
139,67474;1988;32
139,82135;1988;33
139,80406;1988;34
139,98747;1988;35
139,6656;1988;36
139,8883;1988;37
139,69237;1988;38
130,59238;1988;39
130,18169;1988;40
129,98628;1988;41
130,00677;1988;42
130,23099;1988;43
130,28966;1988;44
130,2456;1988;45
130,14864;1988;46
130,15373;1988;47
129,95338;1988;48
125,51256;1988;49
125,17594;1988;50
125,01391;1988;51
125,20474;1988;52
125,12728;1988;53
125,1478;1988;54
125,154594;1988;55
124,84407;1988;56
125,17068;1988;57
125,19644;1988;58
124,83;1988;59
124,98;1989;0
0,06498302;1989;1
0,0;1989;2
0,0;1989;3
0,0;1989;4
0,0;1989;5
0,0;1989;6
0,0;1989;7
0,0;1989;8
0,0;1989;9
125,97831;1989;10
120,41492;1989;11
120,34645;1989;12
120,430504;1989;13
120,02932;1989;14
120,19;1989;15
120,17;1989;16
120,103226;1989;17
120,130165;1989;18
129,57764;1989;19
129,99966;1989;20
130,11525;1989;21
130,20662;1989;22
130,14153;1989;23
130,11897;1989;24
129,97441;1989;25
129,93254;1989;26
129,9556;1989;27
129,98984;1989;28
139,74068;1989;29
140,00679;1989;30
139,70917;1989;31
139,73558;1989;32
139,79897;1989;33
139,71407;1989;34
139,86168;1989;35
139,61627;1989;36
139,90662;1989;37
139,67525;1989;38
130,33728;1989;39
130,29018;1989;40
130,18576;1989;41
130,03679;1989;42
130,09085;1989;43
129,96814;1989;44
129,91914;1989;45
130,02951;1989;46
130,12595;1989;47
129,90457;1989;48
125,4778;1989;49
125,111015;1989;50
125,3439;1989;51
125,13543;1989;52
125,26272;1989;53
124,965416;1989;54
125,28423;1989;55
125,21457;1989;56
125,049324;1989;57
125,11425;1989;58
125,22;1989;59
125,27;1990;0
0,273;1990;1
0,049305048;1990;2
0,015457919;1990;3
0,0023051756;1990;4
0,0;1990;5
0,0;1990;6
0,0;1990;7
0,0;1990;8
0,00881316;1990;9
126,01407;1990;10
120,53288;1990;11
120,23136;1990;12
120,13491;1990;13
120,37949;1990;14
120,07492;1990;15
119,973724;1990;16
120,28;1990;17
120,0522;1990;18
129,46408;1990;19
130,29237;1990;20
130,16187;1990;21
130,06238;1990;22
130,07814;1990;23
130,02814;1990;24
130,01595;1990;25
130,22763;1990;26
129,92795;1990;27
129,82137;1990;28
140,11984;1990;29
140,07288;1990;30
139,97017;1990;31
139,87915;1990;32
139,85118;1990;33
139,79695;1990;34
139,81813;1990;35
139,8334;1990;36
139,6617;1990;37
139,74341;1990;38
130,50594;1990;39
130,28238;1990;40
130,16983;1990;41
130,10628;1990;42
130,22694;1990;43
130,05661;1990;44
129,98035;1990;45
130,14864;1990;46
129,91406;1990;47
129,85205;1990;48
125,52982;1990;49
125,167114;1990;50
125,388145;1990;51
125,31017;1990;52
125,23068;1990;53
125,066605;1990;54
125,34117;1990;55
125,05728;1990;56
125,21847;1990;57
125,05609;1990;58
125,0;1990;59
125,09;1991;0
0,27074578;1991;1
0,0;1991;2
0,0;1991;3
0,0;1991;4
0,0;1991;5
0,0;1991;6
0,0;1991;7
0,0;1991;8
0,0;1991;9
126,062035;1991;10
120,482544;1991;11
120,101685;1991;12
120,11695;1991;13
120,43034;1991;14
120,128136;1991;15
120,07915;1991;16
120,364235;1991;17
120,20813;1991;18
129,33408;1991;19
129,87881;1991;20
130,07;1991;21
130,25424;1991;22
130,29779;1991;23
130,18626;1991;24
130,08238;1991;25
130,00864;1991;26
129,93866;1991;27
129,85915;1991;28
139,91966;1991;29
139,72644;1991;30
139,91983;1991;31
139,78882;1991;32
139,74103;1991;33
139,78897;1991;34
139,72374;1991;35
139,81966;1991;36
139,70593;1991;37
139,69052;1991;38
130,46594;1991;39
130,23;1991;40
130,09543;1991;41
130,1807;1991;42
129,91068;1991;43
129,93898;1991;44
129,98845;1991;45
129,99442;1991;46
130,03561;1991;47
129,77338;1991;48
125,37661;1991;49
125,394775;1991;50
125,13576;1991;51
125,17474;1991;52
125,13457;1991;53
125,0322;1991;54
125,164055;1991;55
125,238976;1991;56
125,03864;1991;57
124,93103;1991;58
125,18;1991;59
125,1;1992;0
0,11442374;1992;1
0,0;1992;2
0,0;1992;3
0,0;1992;4
0,0;1992;5
0,0;1992;6
0,0;1992;7
0,0;1992;8
0,0;1992;9
123,83203;1992;10
120,297455;1992;11
120,29052;1992;12
120,2595;1992;13
120,29593;1992;14
120,10508;1992;15
120,22627;1992;16
120,11576;1992;17
120,24341;1992;18
129,28763;1992;19
130,03525;1992;20
129,69525;1992;21
129,77339;1992;22
129,94255;1992;23
130,04747;1992;24
129,99457;1992;25
130,07439;1992;26
129,98595;1992;27
130,12865;1992;28
140,16322;1992;29
140,0568;1992;30
139,85849;1992;31
139,77306;1992;32
139,7197;1992;33
139,93594;1992;34
139,7556;1992;35
139,6978;1992;36
139,79102;1992;37
139,7466;1992;38
130,16118;1992;39
130,26762;1992;40
130,2361;1992;41
130,17746;1992;42
130,20068;1992;43
130,14984;1992;44
130,10983;1992;45
129,96442;1992;46
130,09729;1992;47
130,04457;1992;48
125,42679;1992;49
125,40391;1992;50
125,29424;1992;51
125,00034;1992;52
125,10951;1992;53
125,19;1992;54
124,994415;1992;55
124,77339;1992;56
125,19915;1992;57
125,032875;1992;58
124,92;1992;59
125,0;1993;0
0,36957628;1993;1
0,086;1993;2
0,0;1993;3
0,0;1993;4
0,009762482;1993;5
0,0;1993;6
0,0;1993;7
0,0;1993;8
0,0;1993;9
124,128815;1993;10
120,291695;1993;11
120,241356;1993;12
120,083046;1993;13
120,334915;1993;14
120,041695;1993;15
119,98153;1993;16
120,37051;1993;17
119,920166;1993;18
129,24867;1993;19
129,93272;1993;20
129,8771;1993;21
130,28677;1993;22
129,82254;1993;23
129,87103;1993;24
129,97253;1993;25
129,99373;1993;26
130,09;1993;27
130,0388;1993;28
140,0227;1993;29
140,0461;1993;30
139,77118;1993;31
139,8339;1993;32
139,71747;1993;33
139,79695;1993;34
139,78748;1993;35
139,75713;1993;36
139,86339;1993;37
139,65422;1993;38
130,2661;1993;39
130,06662;1993;40
130,17;1993;41
129,8717;1993;42
129,88916;1993;43
130,08136;1993;44
130,18611;1993;45
129,93863;1993;46
129,94814;1993;47
129,98592;1993;48
125,30964;1993;49
125,15493;1993;50
125,20662;1993;51
125,21746;1993;52
125,15593;1993;53
125,08711;1993;54
125,28423;1993;55
125,338974;1993;56
125,18;1993;57
125,05609;1993;58
125,16;1993;59
125,19;1994;0
0,1041695;1994;1
0,0;1994;2
0,0;1994;3
0,0;1994;4
0,0;1994;5
0,0;1994;6
0,0;1994;7
0,0;1994;8
0,0;1994;9
123,92441;1994;10
120,43;1994;11
120,33832;1994;12
120,196266;1994;13
120,15475;1994;14
120,25644;1994;15
120,37542;1994;16
120,08797;1994;17
120,21187;1994;18
129,35393;1994;19
129,82509;1994;20
129,91237;1994;21
130,13594;1994;22
130,08849;1994;23
130,13103;1994;24
129,96848;1994;25
130,05136;1994;26
129,9678;1994;27
129,84068;1994;28
140,04915;1994;29
139,85982;1994;30
139,90816;1994;31
139,69559;1994;32
139,6227;1994;33
139,9805;1994;34
139,77832;1994;35
139,73154;1994;36
139,84424;1994;37
139,66948;1994;38
130,13;1994;39
130,04645;1994;40
129,90813;1994;41
129,90474;1994;42
129,75084;1994;43
129,90712;1994;44
129,78456;1994;45
129,94;1994;46
129,84541;1994;47
129,98747;1994;48
125,43119;1994;49
125,20883;1994;50
125,216286;1994;51
125,22508;1994;52
125,02932;1994;53
124,90339;1994;54
125,08118;1994;55
125,07525;1994;56
124,90847;1994;57
125,127815;1994;58
125,24;1994;59
125,27;1995;0
0,07284748;1995;1
0,0;1995;2
0,0;1995;3
0,0;1995;4
0,0;1995;5
0,0;1995;6
0,0;1995;7
0,0;1995;8
0,0;1995;9
123,953224;1995;10
120,45085;1995;11
120,28304;1995;12
120,27441;1995;13
120,41559;1995;14
120,22848;1995;15
120,26542;1995;16
120,30102;1995;17
120,090164;1995;18
129,29526;1995;19
129,89525;1995;20
129,9705;1995;21
129,95898;1995;22
129,94118;1995;23
130,13;1995;24
130,12645;1995;25
130,08272;1995;26
130,14525;1995;27
129,91222;1995;28
140,06627;1995;29
140,11305;1995;30
139,87933;1995;31
139,92966;1995;32
139,70103;1995;33
139,91898;1995;34
139,77289;1995;35
139,66;1995;36
139,89491;1995;37
139,64897;1995;38
130,19644;1995;39
130,53575;1995;40
130,18576;1995;41
130,08458;1995;42
129,90305;1995;43
130,18034;1995;44
129,94914;1995;45
129,93207;1995;46
129,96814;1995;47
129,98747;1995;48
125,45863;1995;49
125,17594;1995;50
125,10238;1995;51
125,33983;1995;52
125,24913;1995;53
125,16;1995;54
125,139824;1995;55
125,337616;1995;56
124,99423;1995;57
125,06747;1995;58
125,29;1995;59
125,21;1996;0
0,117;1996;1
0,0;1996;2
0,0;1996;3
0,0;1996;4
0,0;1996;5
0,0;1996;6
0,0;1996;7
0,0;1996;8
0,0;1996;9
124,00645;1996;10
120,3078;1996;11
120,468315;1996;12
120,18373;1996;13
120,213554;1996;14
120,37966;1996;15
120,06152;1996;16
120,10627;1996;17
120,3678;1996;18
129,29645;1996;19
129,89203;1996;20
130,0573;1996;21
129,93323;1996;22
130,06303;1996;23
129,83168;1996;24
129,94203;1996;25
130,131;1996;26
129,76305;1996;27
129,81136;1996;28
139,62695;1996;29
139,89052;1996;30
139,88;1996;31
139,71306;1996;32
139,81493;1996;33
139,71051;1996;34
139,75627;1996;35
139,80746;1996;36
139,77594;1996;37
139,80237;1996;38
130,20355;1996;39
130,07187;1996;40
130,08408;1996;41
130,1983;1996;42
130,1471;1996;43
130,08696;1996;44
129,86543;1996;45
130,09744;1996;46
129,9;1996;47
130,06241;1996;48
125,34881;1996;49
125,23;1996;50
125,16509;1996;51
125,150345;1996;52
125,04679;1996;53
125,290504;1996;54
125,08135;1996;55
125,0849;1996;56
125,04135;1996;57
125,16;1996;58
124,98;1996;59
125,03;1997;0
0,16942374;1997;1
0,0;1997;2
0,0;1997;3
0,0;1997;4
0,0;1997;5
0,0;1997;6
0,0;1997;7
0,0;1997;8
0,0;1997;9
124,111015;1997;10
120,51712;1997;11
120,24187;1997;12
120,22204;1997;13
120,43085;1997;14
120,086784;1997;15
120,081696;1997;16
120,41898;1997;17
120,106094;1997;18
129,46985;1997;19
129,90678;1997;20
129,98526;1997;21
130,11745;1997;22
130,06068;1997;23
129,94205;1997;24
129,95372;1997;25
129,97592;1997;26
129,8495;1997;27
129,79169;1997;28
139,9539;1997;29
140,10391;1997;30
139,78185;1997;31
140,0139;1997;32
139,7585;1997;33
139,8634;1997;34
139,87831;1997;35
139,72527;1997;36
139,81;1997;37
139,66371;1997;38
130,23727;1997;39
129,9495;1997;40
130,21779;1997;41
130,08424;1997;42
130,03069;1997;43
130,08339;1997;44
129,93422;1997;45
129,82304;1997;46
129,87677;1997;47
129,77338;1997;48
125,25899;1997;49
125,337814;1997;50
125,147285;1997;51
125,27474;1997;52
125,158646;1997;53
125,04712;1997;54
125,33676;1997;55
125,26558;1997;56
124,94441;1997;57
124,88288;1997;58
125,16;1997;59
125,13;1998;0
0,17913555;1998;1
0,0;1998;2
0,0;1998;3
0,0;1998;4
0,0;1998;5
0,0;1998;6
0,0;1998;7
0,0;1998;8
0,0;1998;9
123,6617;1998;10
120,51661;1998;11
120,34593;1998;12
120,20136;1998;13
120,35966;1998;14
120,23339;1998;15
120,12085;1998;16
120,24203;1998;17
120,15594;1998;18
129,15186;1998;19
130,15524;1998;20
130,12238;1998;21
129,8083;1998;22
129,97559;1998;23
129,87523;1998;24
129,76405;1998;25
129,9451;1998;26
130,05525;1998;27
129,6912;1998;28
140,05305;1998;29
139,9927;1998;30
140,06117;1998;31
139,63916;1998;32
139,85881;1998;33
139,89305;1998;34
139,68813;1998;35
139,89693;1998;36
139,62323;1998;37
139,90445;1998;38
130,33154;1998;39
130,12407;1998;40
130,18254;1998;41
130,33627;1998;42
130,34015;1998;43
130,04677;1998;44
129,96509;1998;45
129,92137;1998;46
129,93355;1998;47
129,83084;1998;48
125,53917;1998;49
125,24203;1998;50
125,083046;1998;51
125,29931;1998;52
125,27981;1998;53
125,059494;1998;54
125,09423;1998;55
125,159325;1998;56
124,98491;1998;57
125,02507;1998;58
125,04;1998;59
124,98;1999;0
0,0;1999;1
0,0;1999;2
0,0;1999;3
0,0;1999;4
0,0;1999;5
0,0;1999;6
0,0;1999;7
0,0;1999;8
0,0;1999;9
123,88543;1999;10
120,34593;1999;11
120,438644;1999;12
120,219826;1999;13
120,06475;1999;14
120,41;1999;15
120,32237;1999;16
120,260506;1999;17
120,217476;1999;18
129,38814;1999;19
130,20407;1999;20
129,93289;1999;21
129,91322;1999;22
130,20407;1999;23
130,14746;1999;24
129,85239;1999;25
129,8549;1999;26
129,89984;1999;27
129,99898;1999;28
140,05644;1999;29
140,04288;1999;30
139,73083;1999;31
139,82611;1999;32
139,86508;1999;33
139,69153;1999;34
139,90355;1999;35
139,59253;1999;36
139,83661;1999;37
139,78104;1999;38
130,32118;1999;39
130,07137;1999;40
130,1939;1999;41
130,06746;1999;42
129,95695;1999;43
129,92339;1999;44
130,02423;1999;45
129,91579;1999;46
130,12187;1999;47
130,19795;1999;48
125,59762;1999;49
125,28797;1999;50
125,106094;1999;51
125,10797;1999;52
125,39;1999;53
125,13322;1999;54
125,02594;1999;55
125,11966;1999;56
125,36797;1999;57
124,921844;1999;58
125,03;1999;59
124,96;2000;0
0,312;2000;1
0,0;2000;2
0,0;2000;3
0,0;2000;4
0,0;2000;5
0,0;2000;6
0,0;2000;7
0,0;2000;8
0,0;2000;9
123,97729;2000;10
120,46661;2000;11
120,16967;2000;12
120,16678;2000;13
120,24881;2000;14
120,21305;2000;15
120,2061;2000;16
120,137794;2000;17
120,37593;2000;18
129,4105;2000;19
130,13153;2000;20
129,95526;2000;21
129,94847;2000;22
130,07661;2000;23
130,14458;2000;24
129,9995;2000;25
129,94;2000;26
129,92474;2000;27
130,00034;2000;28
140,0005;2000;29
139,77391;2000;30
139,89084;2000;31
139,91864;2000;32
139,86746;2000;33
139,71544;2000;34
139,72746;2000;35
139,6712;2000;36
139,56169;2000;37
139,86288;2000;38
130,36203;2000;39
130,16306;2000;40
129,90187;2000;41
130,03796;2000;42
130,14694;2000;43
129,93492;2000;44
129,99086;2000;45
129,97186;2000;46
130,03967;2000;47
129,92169;2000;48
125,62339;2000;49
125,16508;2000;50
125,15695;2000;51
125,07526;2000;52
125,13407;2000;53
125,23339;2000;54
125,19171;2000;55
124,98;2000;56
125,04067;2000;57
125,073906;2000;58
124,98;2000;59
125,04;2001;0
0,21840675;2001;1
0,0;2001;2
0,0;2001;3
0,0;2001;4
0,0;2001;5
0,0;2001;6
0,0;2001;7
0,0;2001;8
0,0;2001;9
123,96627;2001;10
120,430336;2001;11
120,26509;2001;12
120,35677;2001;13
120,12881;2001;14
120,08017;2001;15
120,4;2001;16
120,127464;2001;17
120,13984;2001;18
129,37747;2001;19
129,86203;2001;20
129,93864;2001;21
130,01662;2001;22
129,98746;2001;23
129,93336;2001;24
130,0971;2001;25
130,05373;2001;26
130,22389;2001;27
130,11949;2001;28
139,75916;2001;29
139,95932;2001;30
139,98117;2001;31
139,82779;2001;32
139,77881;2001;33
139,7205;2001;34
139,68712;2001;35
139,79;2001;36
139,57101;2001;37
139,87474;2001;38
130,32237;2001;39
130,00694;2001;40
130,01187;2001;41
129,96;2001;42
130,00206;2001;43
130,06458;2001;44
130,03085;2001;45
130,08118;2001;46
130,17186;2001;47
129,97253;2001;48
125,432205;2001;49
125,36883;2001;50
125,02576;2001;51
125,17931;2001;52
125,18661;2001;53
124,95271;2001;54
125,02829;2001;55
125,19;2001;56
124,94847;2001;57
125,147125;2001;58
124,95;2001;59
124,98;2002;0
0,11442374;2002;1
0,0;2002;2
0,0;2002;3
0,0;2002;4
0,0;2002;5
0,0;2002;6
0,0;2002;7
0,0;2002;8
0,0;2002;9
122,712036;2002;10
120,49373;2002;11
120,37593;2002;12
120,31627;2002;13
120,34017;2002;14
120,25508;2002;15
120,07932;2002;16
120,22949;2002;17
120,15797;2002;18
129,47696;2002;19
130,01524;2002;20
129,91153;2002;21
130,13;2002;22
130,01035;2002;23
129,96814;2002;24
129,94;2002;25
129,92982;2002;26
130,02;2002;27
130,05847;2002;28
139,81236;2002;29
140,05287;2002;30
139,84117;2002;31
139,68169;2002;32
139,92508;2002;33
139,69508;2002;34
139,97272;2002;35
139,76526;2002;36
139,64339;2002;37
139,8163;2002;38
130,31679;2002;39
130,09474;2002;40
129,88034;2002;41
130,10728;2002;42
130,04932;2002;43
129,92;2002;44
130,03914;2002;45
130,27206;2002;46
130,28645;2002;47
129,93085;2002;48
125,45322;2002;49
125,16508;2002;50
125,29457;2002;51
125,327286;2002;52
125,292534;2002;53
124,96949;2002;54
125,23882;2002;55
125,081024;2002;56
125,096436;2002;57
124,95253;2002;58
125,4;2002;59
125,31;2003;0
0,11442374;2003;1
0,0;2003;2
0,0;2003;3
0,0;2003;4
0,0;2003;5
0,0;2003;6
0,0;2003;7
0,0;2003;8
0,0;2003;9
122,60542;2003;10
120,473724;2003;11
120,33593;2003;12
120,08373;2003;13
120,46881;2003;14
120,23152;2003;15
120,07593;2003;16
120,152534;2003;17
120,27236;2003;18
129,36696;2003;19
129,94034;2003;20
130,00084;2003;21
129,92102;2003;22
130,00221;2003;23
129,96272;2003;24
130,01392;2003;25
129,91254;2003;26
129,76085;2003;27
129,79152;2003;28
139,76373;2003;29
139,89052;2003;30
139,99866;2003;31
139,77306;2003;32
139,77118;2003;33
139,96239;2003;34
139,7544;2003;35
139,72253;2003;36
139,67575;2003;37
139,79341;2003;38
130,32762;2003;39
130,13661;2003;40
129,99;2003;41
130,15373;2003;42
129,86763;2003;43
129,82678;2003;44
130,03526;2003;45
129,95117;2003;46
129,88542;2003;47
130,10626;2003;48
125,45303;2003;49
125,16305;2003;50
124,930855;2003;51
125,367966;2003;52
124,91068;2003;53
125,08627;2003;54
124,96729;2003;55
125,14068;2003;56
125,13865;2003;57
124,85541;2003;58
125,06;2003;59
125,01;2004;0
0,1041695;2004;1
0,0;2004;2
0,0;2004;3
0,0;2004;4
0,0;2004;5
0,0;2004;6
0,0;2004;7
0,0;2004;8
0,0;2004;9
122,81763;2004;10
120,289154;2004;11
120,16271;2004;12
120,52272;2004;13
120,22593;2004;14
120,22848;2004;15
120,262375;2004;16
119,94;2004;17
120,2361;2004;18
129,50644;2004;19
130,0644;2004;20
129,98135;2004;21
129,96576;2004;22
129,94;2004;23
130,0158;2004;24
129,96544;2004;25
129,71017;2004;26
129,7783;2004;27
129,77069;2004;28
139,88745;2004;29
140,04713;2004;30
139,86781;2004;31
139,76305;2004;32
140,00136;2004;33
139,56102;2004;34
139,8656;2004;35
139,73154;2004;36
139,78932;2004;37
139,89423;2004;38
130,19475;2004;39
130,14575;2004;40
130,14221;2004;41
130,08322;2004;42
130,1561;2004;43
129,97305;2004;44
129,9307;2004;45
129,88814;2004;46
130,17863;2004;47
130,00627;2004;48
125,37303;2004;49
125,07015;2004;50
125,357285;2004;51
125,10543;2004;52
125,032036;2004;53
125,14051;2004;54
125,19171;2004;55
125,04611;2004;56
125,11;2004;57
125,1261;2004;58
125,01;2004;59
125,01;2005;0
0,24457626;2005;1
0,0;2005;2
0,0;2005;3
0,0;2005;4
0,0;2005;5
0,0;2005;6
0,0;2005;7
0,0;2005;8
0,0;2005;9
122,83526;2005;10
120,31373;2005;11
120,29052;2005;12
120,33;2005;13
120,30102;2005;14
120,308304;2005;15
120,075424;2005;16
120,14779;2005;17
120,369835;2005;18
129,48459;2005;19
129,97525;2005;20
130,0305;2005;21
130,00763;2005;22
129,97118;2005;23
129,73065;2005;24
129,63306;2005;25
129,91983;2005;26
129,99;2005;27
130,15762;2005;28
140,0461;2005;29
139,79932;2005;30
139,91185;2005;31
139,78221;2005;32
139,83865;2005;33
139,93645;2005;34
139,74712;2005;35
139,75693;2005;36
139,60237;2005;37
139,89392;2005;38
130,21965;2005;39
